"_id","Name","Direction","FarEndPoint","StartPoint","EndPoint","EstimatedTime","CreateDate"
"110267867","SLE",2,"CTE","WOODLANDS AVE 2","WOODLANDS AVE 12",1,1455806686943
"110267868","SLE",2,"CTE","WOODLANDS AVE 12","MANDAI RD",1,1455806686950
"110267869","SLE",2,"CTE","MANDAI RD","UPPER THOMSON",2,1455806686960
"110267870","SLE",2,"CTE","UPPER THOMSON","LENTOR AVE",1,1455806686967
"110267871","SLE",2,"CTE","LENTOR AVE","TPE/PIE INTERCHANGE",2,1455806686970
"110267872","SLE",2,"CTE","TPE/PIE INTERCHANGE","YIO CHU KANG",1,1455806686977
"110267873","SLE",2,"CTE","YIO CHU KANG","CTE/SLE INTERCHANGE",1,1455806686983
"110267874","TPE",1,"CTE/SLE","PIE/TPE INTERCHANGE","TAMPINES AVE 7",1,1455806686990
"110267875","TPE",1,"CTE/SLE","TAMPINES AVE 7","TAMPINES AVE 12",2,1455806686993
"110267876","TPE",1,"CTE/SLE","TAMPINES AVE 12","PASIR RIS DRIVE 8",0,1455806687000
"110267877","TPE",1,"CTE/SLE","PASIR RIS DRIVE 8","TAMPINES ROAD",1,1455806687020
"110267878","TPE",1,"CTE/SLE","TAMPINES ROAD","TAMPINES AVE 10",1,1455806687027
"110267879","TPE",1,"CTE/SLE","TAMPINES AVE 10","LOR HALUS",1,1455806687033
"110267880","TPE",1,"CTE/SLE","LOR HALUS","PUNGGOL RD",2,1455806687040
"110267881","TPE",1,"CTE/SLE","PUNGGOL RD","SENGKANG EXIT",1,1455806687047
"110267882","TPE",1,"CTE/SLE","SENGKANG EXIT","JALAN KAYU",2,1455806687053
"110267883","TPE",1,"CTE/SLE","JALAN KAYU","SLE/CTE/TPE INTERCHANGE",1,1455806687060
"110267884","TPE",2,"PIE","SLE/CTE/TPE INTERCHANGE","JALAN KAYU",1,1455806687067
"110267885","TPE",2,"PIE","JALAN KAYU","SENGKANG EXIT",2,1455806687070
"110267886","TPE",2,"PIE","SENGKANG EXIT","PUNGGOL RD",1,1455806687077
"110267887","TPE",2,"PIE","PUNGGOL RD","LOR HARUS",2,1455806687083
"110267888","TPE",2,"PIE","LOR HARUS","PASIR RIS DRIVE 12",2,1455806687090
"110267889","TPE",2,"PIE","PASIR RIS DRIVE 12","ELIAS ROAD",1,1455806687097
"110267890","TPE",2,"PIE","ELIAS ROAD","PASIR RIS DRIVE 8",1,1455806687107
"110267891","TPE",2,"PIE","PASIR RIS DRIVE 8","TAMPINES AVE 7",2,1455806687117
"110267892","TPE",2,"PIE","TAMPINES AVE 7","LOYANG AVE",1,1455806687127
"110267893","TPE",2,"PIE","LOYANG AVE","PIE/TPE INTERCHANGE",1,1455806687137
"110268610","AYE",1,"TUAS CHECKPOINT","AYE/MCE INTERCHANGE","TELOK BLANGAH RD",1,1455807599447
"110268611","AYE",1,"TUAS CHECKPOINT","TELOK BLANGAH RD","LOWER DELTA RD",1,1455807599453
"110268612","AYE",1,"TUAS CHECKPOINT","LOWER DELTA RD","NORMANTON PARK",3,1455807599550
"110268613","AYE",1,"TUAS CHECKPOINT","NORMANTON PARK","NORTH BUONA VISTA RD",1,1455807599563
"110268614","AYE",1,"TUAS CHECKPOINT","NORTH BUONA VISTA RD","CLEMENTI RD",2,1455807599657
"110268615","AYE",1,"TUAS CHECKPOINT","CLEMENTI RD","WEST COAST RD",1,1455807599663
"110268616","AYE",1,"TUAS CHECKPOINT","WEST COAST RD","CLEMENTI AVE 6",1,1455807599670
"110268617","AYE",1,"TUAS CHECKPOINT","CLEMENTI AVE 6","JURONG TOWN HALL RD",2,1455807599687
"110268618","AYE",1,"TUAS CHECKPOINT","JURONG TOWN HALL RD","PENJURU RD",1,1455807599710
"110268619","AYE",1,"TUAS CHECKPOINT","PENJURU RD","JURONG PORT RD",1,1455807599720
"110268620","AYE",1,"TUAS CHECKPOINT","JURONG PORT RD","JURONG PIER RD",1,1455807599917
"110268621","AYE",1,"TUAS CHECKPOINT","JURONG PIER RD","PIONEER CIRCUS",2,1455807599923
"110268622","AYE",1,"TUAS CHECKPOINT","PIONEER CIRCUS","BENOI RD",2,1455807599970
"110268623","AYE",1,"TUAS CHECKPOINT","BENOI RD","AYE/PIE INTERCHANGE",2,1455807599997
"110268624","AYE",1,"TUAS CHECKPOINT","AYE/PIE INTERCHANGE","TUAS WEST RD",2,1455807600017
"110268625","AYE",1,"TUAS CHECKPOINT","TUAS WEST RD","TUAS WEST DRIVE",2,1455807600020
"110268626","AYE",1,"TUAS CHECKPOINT","TUAS WEST DRIVE","TUAS CHECKPOINT",1,1455807600163
"110268627","AYE",2,"CITY","TUAS CHECKPOINT","TUAS WEST RD",1,1455807600170
"110268628","AYE",2,"CITY","TUAS WEST RD","AYE/PIE INTERCHANGE",2,1455807600207
"110268629","AYE",2,"CITY","AYE/PIE INTERCHANGE","BENOI RD",2,1455807600213
"110268630","AYE",2,"CITY","BENOI RD","PIONEER CIRCUS",2,1455807600227
"110268631","AYE",2,"CITY","PIONEER CIRCUS","JALAN BOON LAY",1,1455807600240
"110268632","AYE",2,"CITY","JALAN BOON LAY","YUAN CHING RD",2,1455807600250
"110268633","AYE",2,"CITY","YUAN CHING RD","JURONG TOWN HALL RD",2,1455807600257
"110268634","AYE",2,"CITY","JURONG TOWN HALL RD","CLEMENTI AVE 6",2,1455807600290
"110268635","AYE",2,"CITY","CLEMENTI AVE 6","CLEMENTI AVE 2",1,1455807600297
"110268636","AYE",2,"CITY","CLEMENTI AVE 2","CLEMENTI RD",1,1455807600363
"110268637","AYE",2,"CITY","CLEMENTI RD","NORTH BUONA VISTA RD",2,1455807600370
"110268638","AYE",2,"CITY","NORTH BUONA VISTA RD","PORTSDOWN RD",1,1455807600577
"110268639","AYE",2,"CITY","PORTSDOWN RD","ALEXANDRA RD",1,1455807600587
"110268640","AYE",2,"CITY","ALEXANDRA RD","LOWER DELTA RD",3,1455807600590
"110268641","AYE",2,"CITY","LOWER DELTA RD","KEPPEL RD",1,1455807600597
"110268642","AYE",2,"CITY","KEPPEL RD","AYE/MCE INTERCHANGE",2,1455807600603
"110268643","BKE",1,"WOODLANDS CENTRE","BKE/PIE INTERCHANGE","DIARY FARM",2,1455807600610
"110268644","BKE",1,"WOODLANDS CENTRE","DIARY FARM","BUKIT PANJANG RD",1,1455807600617
"110268645","BKE",1,"WOODLANDS CENTRE","BUKIT PANJANG RD","BKE/KJE INTERCHANGE",1,1455807600620
"110268646","BKE",1,"WOODLANDS CENTRE","BKE/KJE INTERCHANGE","MANDAI RD",2,1455807600763
"110268647","BKE",1,"WOODLANDS CENTRE","MANDAI RD","BKE/SLE INTERCHANGE",1,1455807600770
"110268648","BKE",1,"WOODLANDS CENTRE","BKE/SLE INTERCHANGE","WOODLANDS AVE 3",1,1455807600827
"110268649","BKE",1,"WOODLANDS CENTRE","WOODLANDS AVE 3","WOODLANDS CENTRE",1,1455807601047
"110268650","BKE",2,"PIE","WOODLANDS CENTRE","BKE/SLE INTERCHANGE",1,1455807601053
"110268651","BKE",2,"PIE","BKE/SLE INTERCHANGE","MANDAI RD",1,1455807601127
"110268652","BKE",2,"PIE","MANDAI RD","BKE/KJE INTERCHANGE",1,1455807601153
"110268653","BKE",2,"PIE","BKE/KJE INTERCHANGE","BUKIT PANJANG RD",2,1455807601177
"110268654","BKE",2,"PIE","BUKIT PANJANG RD","DIARY FARM ROAD",1,1455807601183
"110268655","BKE",2,"PIE","DIARY FARM ROAD","BKE/PIE INTERCHANGE",2,1455807601330
"110268656","CTE",1,"SLE/CTE INTERCHANGE","AYE/CTE INTERCHANGE","OUTRAM RD",1,1455807601467
"110268657","CTE",1,"SLE/CTE INTERCHANGE","OUTRAM RD","CLEMENCEAU AVE",1,1455807601490
"110268658","CTE",1,"SLE/CTE INTERCHANGE","CLEMENCEAU AVE","MOULMEIN RD",4,1455807601500
"110268659","CTE",1,"SLE/CTE INTERCHANGE","MOULMEIN RD","JALAN BAHAGIA",2,1455807601600
"110268660","CTE",1,"SLE/CTE INTERCHANGE","JALAN BAHAGIA","CTE/PIE INTERCHANGE",1,1455807601617
"110268661","CTE",1,"SLE/CTE INTERCHANGE","CTE/PIE INTERCHANGE","BRADDELL RD",2,1455807601623
"110268662","CTE",1,"SLE/CTE INTERCHANGE","BRADDELL RD","AMK AVE 1",1,1455807601760
"110268663","CTE",1,"SLE/CTE INTERCHANGE","AMK AVE 1","AMK AVE 3",2,1455807601773
"110268664","CTE",1,"SLE/CTE INTERCHANGE","AMK AVE 3","AMK AVE 5",1,1455807601780
"110268665","CTE",1,"SLE/CTE INTERCHANGE","AMK AVE 5","YIO CHU KANG",1,1455807601783
"110268666","CTE",1,"SLE/CTE INTERCHANGE","YIO CHU KANG","SLE/CTE INTERCHANGE",1,1455807601880
"110268667","CTE",2,"CITY","SLE/CTE INTERCHANGE","AMK AVE 5",2,1455807601887
"110268668","CTE",2,"CITY","AMK AVE 5","AMK AVE 3",1,1455807601947
"110268669","CTE",2,"CITY","AMK AVE 3","AMK AVE 1",1,1455807601953
"110268670","CTE",2,"CITY","AMK AVE 1","BRADDELL RD",2,1455807601977
"110268671","CTE",2,"CITY","BRADDELL RD","CTE/PIE INTERCHANGE",1,1455807601990
"110268672","CTE",2,"CITY","CTE/PIE INTERCHANGE","MOULMEIN RD",2,1455807602000
"110268673","CTE",2,"CITY","MOULMEIN RD","BUKIT TIMAH RD",1,1455807602090
"110268674","CTE",2,"CITY","BUKIT TIMAH RD","CAIRNHILL CIRCLE",1,1455807602093
"110268675","CTE",2,"CITY","CAIRNHILL CIRCLE","ORCHARD RD",1,1455807602117
"110268676","CTE",2,"CITY","ORCHARD RD","HAVELOCK RD",2,1455807602127
"110268677","CTE",2,"CITY","HAVELOCK RD","OUTRAM RD",1,1455807602137
"110268678","CTE",2,"CITY","OUTRAM RD","AYE/CTE INTERCHANGE",1,1455807602233
"110268679","ECP",1,"CITY","CHANGI AIRPORT","ECP/PIE INTERCHANGE",1,1455807602240
"110268680","ECP",1,"CITY","ECP/PIE INTERCHANGE","XILIN AVE",2,1455807602247
"110268681","ECP",1,"CITY","XILIN AVE","ECP SERVICE RD",1,1455807602277
"110268682","ECP",1,"CITY","ECP SERVICE RD","BEDOK RD",3,1455807602357
"110268683","ECP",1,"CITY","BEDOK RD","MARINE PARADE",3,1455807602497
"110268684","ECP",1,"CITY","MARINE PARADE","FORT RD",3,1455807602513
"110268685","ECP",1,"CITY","FORT RD","ROCHOR RD",3,1455807602517
"110268686","ECP",2,"CHANGI AIRPORT","ROCHOR RD","FORT RD",3,1455807602643
"110268687","ECP",2,"CHANGI AIRPORT","FORT RD","TANJONG KATONG ROAD",1,1455807602650
"110268688","ECP",2,"CHANGI AIRPORT","TANJONG KATONG ROAD","MARINE PARADE",1,1455807602657
"110268689","ECP",2,"CHANGI AIRPORT","MARINE PARADE","MARINE VISTA",1,1455807602680
"110268690","ECP",2,"CHANGI AIRPORT","MARINE VISTA","SIGLAP RD",1,1455807602687
"110268691","ECP",2,"CHANGI AIRPORT","SIGLAP RD","BEDOK RD",1,1455807602690
"110268692","ECP",2,"CHANGI AIRPORT","BEDOK RD","ECP SERVICE RD",1,1455807602703
"110268693","ECP",2,"CHANGI AIRPORT","ECP SERVICE RD","BAYSHORE RD",1,1455807602717
"110268694","ECP",2,"CHANGI AIRPORT","BAYSHORE RD","XILIN AVE",3,1455807602720
"110268695","ECP",2,"CHANGI AIRPORT","XILIN AVE","CHANGI AIRPORT",2,1455807602850
"110268696","KJE",1,"PIE","BKE/KJE INTERCHANGE","WOODLANDS RD",2,1455807602857
"110268697","KJE",1,"PIE","WOODLANDS RD","CHOA CHU KANG WAY",1,1455807602860
"110268698","KJE",1,"PIE","CHOA CHU KANG WAY","SUNGEI TENGAH",1,1455807602950
"110268699","KJE",1,"PIE","SUNGEI TENGAH","KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER)",4,1455807602960
"110268700","KJE",2,"BKE","KJE/PIE INTERCHANGE(JALAN BAHAR FLYOVER)","SUNGEI TENGAH",3,1455807602970
"110268701","KJE",2,"BKE","SUNGEI TENGAH","CHOA CHU KANG WAY",2,1455807602977
"110268702","KJE",2,"BKE","CHOA CHU KANG WAY","WOODLANDS RD",1,1455807602980
"110268703","KJE",2,"BKE","WOODLANDS RD","BKE/KJE INTERCHANGE",2,1455807602987
"110268704","PIE",1,"UPPER JURONG RD","PIE/ECP INTERCHANGE","CHANGI SOUTH",1,1455807602993
"110268705","PIE",1,"UPPER JURONG RD","CHANGI SOUTH","PIE/TPE INTERCHANGE",1,1455807603000
"110268706","PIE",1,"UPPER JURONG RD","PIE/TPE INTERCHANGE","SIMEI",1,1455807603007
"110268707","PIE",1,"UPPER JURONG RD","SIMEI","TAMPINES TOWN",1,1455807603013
"110268708","PIE",1,"UPPER JURONG RD","TAMPINES TOWN","TAMPINES AVE 5",1,1455807603020
"110268709","PIE",1,"UPPER JURONG RD","TAMPINES AVE 5","JALAN EUNOS",4,1455807603023
"110268710","PIE",1,"UPPER JURONG RD","JALAN EUNOS","PAYA LEBAR WAY",2,1455807603030
"110268711","PIE",1,"UPPER JURONG RD","PAYA LEBAR WAY","BENDEMEER EXIT",2,1455807603040
"110268712","PIE",1,"UPPER JURONG RD","BENDEMEER EXIT","PIE/CTE (CITY) INTERCHANGE",1,1455807603047
"110268713","PIE",1,"UPPER JURONG RD","PIE/CTE (CITY) INTERCHANGE","PIE/CTE (SLE) INTERCHANGE",1,1455807603050
"110268714","PIE",1,"UPPER JURONG RD","PIE/CTE (SLE) INTERCHANGE","KIM KEAT LINK",1,1455807603057
"110268715","PIE",1,"UPPER JURONG RD","KIM KEAT LINK","THOMSON RD",1,1455807603063
"110268716","PIE",1,"UPPER JURONG RD","THOMSON RD","WHITLEY RD",1,1455807603070
"110268717","PIE",1,"UPPER JURONG RD","WHITLEY RD","ADAM RD",2,1455807603073
"110268718","PIE",1,"UPPER JURONG RD","ADAM RD","ENG NEO AVE",1,1455807603083
"110268719","PIE",1,"UPPER JURONG RD","ENG NEO AVE","PIE/BKE INTERCHANGE",2,1455807603090
"110268720","PIE",1,"UPPER JURONG RD","PIE/BKE INTERCHANGE","CLEMENTI RD",2,1455807603097
"110268721","PIE",1,"UPPER JURONG RD","CLEMENTI RD","CLEMENTI AVE 6",2,1455807603103
"110268722","PIE",1,"UPPER JURONG RD","CLEMENTI AVE 6","BUKIT BATOK EAST AVE 3",0,1455807603110
"110268723","PIE",1,"UPPER JURONG RD","BUKIT BATOK EAST AVE 3","JURONG TOWN HALL RD",3,1455807603113
"110268724","PIE",1,"UPPER JURONG RD","JURONG TOWN HALL RD","JURONG EAST AVE 1",1,1455807603120
"110268725","PIE",1,"UPPER JURONG RD","JURONG EAST AVE 1","JURONG WEST AVE 2",1,1455807603123
"110268726","PIE",1,"UPPER JURONG RD","JURONG WEST AVE 2","PIE/KJE INTERCHANGE",1,1455807603130
"110268727","PIE",1,"UPPER JURONG RD","PIE/KJE INTERCHANGE","JALAN BAHAR",1,1455807603137
"110268728","PIE",1,"UPPER JURONG RD","JALAN BAHAR","PIONEER RD NORTH",1,1455807603140
"110268729","PIE",1,"UPPER JURONG RD","PIONEER RD NORTH","UPPER JURONG RD",2,1455807603150
"110268730","PIE",2,"CHANGI AIRPORT","UPPER JURONG RD","PIONEER RD NORTH",2,1455807603157
"110268731","PIE",2,"CHANGI AIRPORT","PIONEER RD NORTH","JALAN BAHAR",1,1455807603160
"110268732","PIE",2,"CHANGI AIRPORT","JALAN BAHAR","PIE/KJE INTERCHANGE",1,1455807603170
"110268733","PIE",2,"CHANGI AIRPORT","PIE/KJE INTERCHANGE","JURONG RD",1,1455807603173
"110268734","PIE",2,"CHANGI AIRPORT","JURONG RD","JURONG TOWN HALL RD",2,1455807603180
"110268735","PIE",2,"CHANGI AIRPORT","JURONG TOWN HALL RD","BUKIT BATOK EAST AVE 3",2,1455807603187
"110268736","PIE",2,"CHANGI AIRPORT","BUKIT BATOK EAST AVE 3","CLEMENTI AVE 6",1,1455807603193
"110268737","PIE",2,"CHANGI AIRPORT","CLEMENTI AVE 6","BUKIT TIMAH RD",1,1455807603203
"110268738","PIE",2,"CHANGI AIRPORT","BUKIT TIMAH RD","PIE/BKE INTERCHANGE",2,1455807603207
"110268739","PIE",2,"CHANGI AIRPORT","PIE/BKE INTERCHANGE","ENG NEO AVE",2,1455807603213
"110268740","PIE",2,"CHANGI AIRPORT","ENG NEO AVE","LORNIE RD",1,1455807603220
"110268741","PIE",2,"CHANGI AIRPORT","LORNIE RD","WHITLEY RD",1,1455807603223
"110268742","PIE",2,"CHANGI AIRPORT","WHITLEY RD","THOMSON RD",1,1455807603230
"110268743","PIE",2,"CHANGI AIRPORT","THOMSON RD","KIM KEAT LINK",2,1455807603237
"110268744","PIE",2,"CHANGI AIRPORT","KIM KEAT LINK","PIE/CTE INTERCHANGE",1,1455807603243
"110268745","PIE",2,"CHANGI AIRPORT","PIE/CTE INTERCHANGE","KALLANG WAY",1,1455807603250
"110268746","PIE",2,"CHANGI AIRPORT","KALLANG WAY","PAYA LEBAR WAY",2,1455807603253
"110268747","PIE",2,"CHANGI AIRPORT","PAYA LEBAR WAY","JALAN EUNOS",2,1455807603260
"110268748","PIE",2,"CHANGI AIRPORT","JALAN EUNOS","BEDOK RESERVOIR RD",1,1455807603263
"110268749","PIE",2,"CHANGI AIRPORT","BEDOK RESERVOIR RD","BEDOK NORTH RD",0,1455807603270
"110268750","PIE",2,"CHANGI AIRPORT","BEDOK NORTH RD","TAMPINES AVE 5",3,1455807603273
"110268751","PIE",2,"CHANGI AIRPORT","TAMPINES AVE 5","SIMEI AVE",0,1455807603280
"110268752","PIE",2,"CHANGI AIRPORT","SIMEI AVE","TAMPINES ST 31",1,1455807603287
"110268753","PIE",2,"CHANGI AIRPORT","TAMPINES ST 31","PIE/TPE INTERCHANGE",1,1455807603290
"110268754","PIE",2,"CHANGI AIRPORT","PIE/TPE INTERCHANGE","PIE/ECP INTERCHANGE",2,1455807603297
"110268755","SLE",1,"BKE","CTE/SLE INTERCHANGE ","YISHUN",2,1455807603300
"110268756","SLE",1,"BKE","YISHUN","UPPER THOMSON",2,1455807603307
"110268757","SLE",1,"BKE","UPPER THOMSON","MANDIA RD",3,1455807603313
"110268758","SLE",1,"BKE","MANDIA RD","WOODLANDS AVE 12",1,1455807603320
"110268759","SLE",1,"BKE","WOODLANDS AVE 12","WOODLANDS AVE 2",1,1455807603323
"110268760","SLE",1,"BKE","WOODLANDS AVE 2","BKE/SLE INTERCHANGE",1,1455807603330
"110268761","SLE",2,"CTE","BKE/SLE INTERCHANGE","WOODLANDS AVE 2",1,1455807603333
"110268762","SLE",2,"CTE","WOODLANDS AVE 2","WOODLANDS AVE 12",1,1455807603340
"110268763","SLE",2,"CTE","WOODLANDS AVE 12","MANDAI RD",1,1455807603347
"110268764","SLE",2,"CTE","MANDAI RD","UPPER THOMSON",2,1455807603350
"110268765","SLE",2,"CTE","UPPER THOMSON","LENTOR AVE",1,1455807603357
"110268766","SLE",2,"CTE","LENTOR AVE","TPE/PIE INTERCHANGE",2,1455807603363
"110268767","SLE",2,"CTE","TPE/PIE INTERCHANGE","YIO CHU KANG",1,1455807603370
"110268768","SLE",2,"CTE","YIO CHU KANG","CTE/SLE INTERCHANGE",1,1455807603373
"110268769","TPE",1,"CTE/SLE","PIE/TPE INTERCHANGE","TAMPINES AVE 7",1,1455807603380
"110268770","TPE",1,"CTE/SLE","TAMPINES AVE 7","TAMPINES AVE 12",2,1455807603387
"110268771","TPE",1,"CTE/SLE","TAMPINES AVE 12","PASIR RIS DRIVE 8",0,1455807603390
"110268772","TPE",1,"CTE/SLE","PASIR RIS DRIVE 8","TAMPINES ROAD",1,1455807603397
"110268773","TPE",1,"CTE/SLE","TAMPINES ROAD","TAMPINES AVE 10",1,1455807603403
"110268774","TPE",1,"CTE/SLE","TAMPINES AVE 10","LOR HALUS",1,1455807603410
"110268775","TPE",1,"CTE/SLE","LOR HALUS","PUNGGOL RD",2,1455807603413
"110268776","TPE",1,"CTE/SLE","PUNGGOL RD","SENGKANG EXIT",1,1455807603420
"110268777","TPE",1,"CTE/SLE","SENGKANG EXIT","JALAN KAYU",2,1455807603430
"110268778","TPE",1,"CTE/SLE","JALAN KAYU","SLE/CTE/TPE INTERCHANGE",1,1455807603433
"110268779","TPE",2,"PIE","SLE/CTE/TPE INTERCHANGE","JALAN KAYU",1,1455807603440
"110268780","TPE",2,"PIE","JALAN KAYU","SENGKANG EXIT",2,1455807603450
"110268781","TPE",2,"PIE","SENGKANG EXIT","PUNGGOL RD",1,1455807603453
"110268782","TPE",2,"PIE","PUNGGOL RD","LOR HARUS",2,1455807603460
"110268783","TPE",2,"PIE","LOR HARUS","PASIR RIS DRIVE 12",2,1455807603467
"110268784","TPE",2,"PIE","PASIR RIS DRIVE 12","ELIAS ROAD",1,1455807603470
"110268785","TPE",2,"PIE","ELIAS ROAD","PASIR RIS DRIVE 8",1,1455807603477
"110268786","TPE",2,"PIE","PASIR RIS DRIVE 8","TAMPINES AVE 7",2,1455807603480
"110268787","TPE",2,"PIE","TAMPINES AVE 7","LOYANG AVE",1,1455807603487
"110268788","TPE",2,"PIE","LOYANG AVE","PIE/TPE INTERCHANGE",1,1455807603490
"110269326","AYE",1,"TUAS CHECKPOINT","AYE/MCE INTERCHANGE","TELOK BLANGAH RD",2,1455808336283
"110269327","AYE",1,"TUAS CHECKPOINT","TELOK BLANGAH RD","LOWER DELTA RD",1,1455808336293
"110269328","AYE",1,"TUAS CHECKPOINT","LOWER DELTA RD","NORMANTON PARK",3,1455808336453
"110269329","AYE",1,"TUAS CHECKPOINT","NORMANTON PARK","NORTH BUONA VISTA RD",1,1455808336467
"110269330","AYE",1,"TUAS CHECKPOINT","NORTH BUONA VISTA RD","CLEMENTI RD",2,1455808336493
"110269331","AYE",1,"TUAS CHECKPOINT","CLEMENTI RD","WEST COAST RD",1,1455808336553
"110269332","AYE",1,"TUAS CHECKPOINT","WEST COAST RD","CLEMENTI AVE 6",1,1455808336633
"110269333","AYE",1,"TUAS CHECKPOINT","CLEMENTI AVE 6","JURONG TOWN HALL RD",2,1455808336753
"110269334","AYE",1,"TUAS CHECKPOINT","JURONG TOWN HALL RD","PENJURU RD",1,1455808336763
"110269335","AYE",1,"TUAS CHECKPOINT","PENJURU RD","JURONG PORT RD",1,1455808336893
"110269336","AYE",1,"TUAS CHECKPOINT","JURONG PORT RD","JURONG PIER RD",1,1455808336953
"110269337","AYE",1,"TUAS CHECKPOINT","JURONG PIER RD","PIONEER CIRCUS",2,1455808337003
"110269338","AYE",1,"TUAS CHECKPOINT","PIONEER CIRCUS","BENOI RD",2,1455808337080
"110269339","AYE",1,"TUAS CHECKPOINT","BENOI RD","AYE/PIE INTERCHANGE",2,1455808337090
"110269340","AYE",1,"TUAS CHECKPOINT","AYE/PIE INTERCHANGE","TUAS WEST RD",2,1455808337230
"110269341","AYE",1,"TUAS CHECKPOINT","TUAS WEST RD","TUAS WEST DRIVE",2,1455808337253
"110269342","AYE",1,"TUAS CHECKPOINT","TUAS WEST DRIVE","TUAS CHECKPOINT",1,1455808337270
"110269343","AYE",2,"CITY","TUAS CHECKPOINT","TUAS WEST RD",1,1455808337320
"110269344","AYE",2,"CITY","TUAS WEST RD","AYE/PIE INTERCHANGE",2,1455808337480
"110269345","AYE",2,"CITY","AYE/PIE INTERCHANGE","BENOI RD",2,1455808337513
"110269346","AYE",2,"CITY","BENOI RD","PIONEER CIRCUS",2,1455808337560
"110269347","AYE",2,"CITY","PIONEER CIRCUS","JALAN BOON LAY",2,1455808337600
"110269348","AYE",2,"CITY","JALAN BOON LAY","YUAN CHING RD",2,1455808337613
"110269349","AYE",2,"CITY","YUAN CHING RD","JURONG TOWN HALL RD",2,1455808337717
"110269350","AYE",2,"CITY","JURONG TOWN HALL RD","CLEMENTI AVE 6",2,1455808337733
"110269351","AYE",2,"CITY","CLEMENTI AVE 6","CLEMENTI AVE 2",1,1455808337850
"110269352","AYE",2,"CITY","CLEMENTI AVE 2","CLEMENTI RD",1,1455808337930
"110269353","AYE",2,"CITY","CLEMENTI RD","NORTH BUONA VISTA RD",2,1455808338010
"110269354","AYE",2,"CITY","NORTH BUONA VISTA RD","PORTSDOWN RD",1,1455808338093
"110269355","AYE",2,"CITY","PORTSDOWN RD","ALEXANDRA RD",1,1455808338137
"110269356","AYE",2,"CITY","ALEXANDRA RD","LOWER DELTA RD",3,1455808338240
"110269357","AYE",2,"CITY","LOWER DELTA RD","KEPPEL RD",1,1455808338340
"110269358","AYE",2,"CITY","KEPPEL RD","AYE/MCE INTERCHANGE",2,1455808338357
"110269359","BKE",1,"WOODLANDS CENTRE","BKE/PIE INTERCHANGE","DIARY FARM",2,1455808338370
"110269360","BKE",1,"WOODLANDS CENTRE","DIARY FARM","BUKIT PANJANG RD",1,1455808338393
"110269361","BKE",1,"WOODLANDS CENTRE","BUKIT PANJANG RD","BKE/KJE INTERCHANGE",1,1455808338407
"110269362","BKE",1,"WOODLANDS CENTRE","BKE/KJE INTERCHANGE","MANDAI RD",2,1455808338420
"110269363","BKE",1,"WOODLANDS CENTRE","MANDAI RD","BKE/SLE INTERCHANGE",1,1455808338453
"110269364","BKE",1,"WOODLANDS CENTRE","BKE/SLE INTERCHANGE","WOODLANDS AVE 3",1,1455808338493
"110269365","BKE",1,"WOODLANDS CENTRE","WOODLANDS AVE 3","WOODLANDS CENTRE",1,1455808338507
"110269366","BKE",2,"PIE","WOODLANDS CENTRE","BKE/SLE INTERCHANGE",1,1455808338593
"110269367","BKE",2,"PIE","BKE/SLE INTERCHANGE","MANDAI RD",1,1455808338613
"110269368","BKE",2,"PIE","MANDAI RD","BKE/KJE INTERCHANGE",1,1455808338637
"110269369","BKE",2,"PIE","BKE/KJE INTERCHANGE","BUKIT PANJANG RD",2,1455808338667
"110269370","BKE",2,"PIE","BUKIT PANJANG RD","DIARY FARM ROAD",1,1455808338703
"110269371","BKE",2,"PIE","DIARY FARM ROAD","BKE/PIE INTERCHANGE",2,1455808338720
"110269372","CTE",1,"SLE/CTE INTERCHANGE","AYE/CTE INTERCHANGE","OUTRAM RD",1,1455808338730
"110269373","CTE",1,"SLE/CTE INTERCHANGE","OUTRAM RD","CLEMENCEAU AVE",1,1455808338810
"110269374","CTE",1,"SLE/CTE INTERCHANGE","CLEMENCEAU AVE","MOULMEIN RD",4,1455808338820
"110269375","CTE",1,"SLE/CTE INTERCHANGE","MOULMEIN RD","JALAN BAHAGIA",1,1455808338933
"110269376","CTE",1,"SLE/CTE INTERCHANGE","JALAN BAHAGIA","CTE/PIE INTERCHANGE",1,1455808338957
"110269377","CTE",1,"SLE/CTE INTERCHANGE","CTE/PIE INTERCHANGE","BRADDELL RD",2,1455808338967
"110269378","CTE",1,"SLE/CTE INTERCHANGE","BRADDELL RD","AMK AVE 1",1,1455808338980
"110269379","CTE",1,"SLE/CTE INTERCHANGE","AMK AVE 1","AMK AVE 3",2,1455808339003
"110269380","CTE",1,"SLE/CTE INTERCHANGE","AMK AVE 3","AMK AVE 5",1,1455808339040
"110269381","CTE",1,"SLE/CTE INTERCHANGE","AMK AVE 5","YIO CHU KANG",1,1455808339070
"110269382","CTE",1,"SLE/CTE INTERCHANGE","YIO CHU KANG","SLE/CTE INTERCHANGE",1,1455808339110
"110269383","CTE",2,"CITY","SLE/CTE INTERCHANGE","AMK AVE 5",2,1455808339230
"110269384","CTE",2,"CITY","AMK AVE 5","AMK AVE 3",1,1455808339250
"110269385","CTE",2,"CITY","AMK AVE 3","AMK AVE 1",1,1455808339257
"110269386","CTE",2,"CITY","AMK AVE 1","BRADDELL RD",2,1455808339280
